[DEBUG] 2021-10-24 21:39:57.086 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 2021-10-24 21:39:57.092 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 2021-10-24 21:39:57.111 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[INFO ] 2021-10-24 21:39:57.377 [main] Version - HHH000412: Hibernate Core {5.4.4.Final}
[DEBUG] 2021-10-24 21:39:57.386 [main] Environment - HHH000206: hibernate.properties not found
[DEBUG] 2021-10-24 21:39:57.971 [main] LocalXmlResourceResolver - Interpreting public/system identifier : [-//Hibernate/Hibernate Configuration DTD//EN] - [http://www.hibernate.org/dtd/hibernate-configuration-3.0.dtd]
[DEBUG] 2021-10-24 21:39:57.980 [main] LocalXmlResourceResolver - Recognized hibernate-configuration identifier; attempting to resolve on classpath under org/hibernate/
[DEBUG] 2021-10-24 21:39:57.999 [main] JaxbCfgProcessor - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
[DEBUG] 2021-10-24 21:39:59.016 [main] ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 2021-10-24 21:39:59.065 [main] RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[DEBUG] 2021-10-24 21:39:59.068 [main] RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
[INFO ] 2021-10-24 21:39:59.092 [main] Version - HCANN000001: Hibernate Commons Annotations {5.1.0.Final}
[DEBUG] 2021-10-24 21:39:59.134 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@72ba28ee
[DEBUG] 2021-10-24 21:39:59.134 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@72ba28ee
[DEBUG] 2021-10-24 21:39:59.134 [main] BasicTypeRegistry - Adding type registration java.lang.Boolean -> org.hibernate.type.BooleanType@72ba28ee
[DEBUG] 2021-10-24 21:39:59.134 [main] BasicTypeRegistry - Adding type registration numeric_boolean -> org.hibernate.type.NumericBooleanType@4917d36b
[DEBUG] 2021-10-24 21:39:59.135 [main] BasicTypeRegistry - Adding type registration true_false -> org.hibernate.type.TrueFalseType@7b44b63d
[DEBUG] 2021-10-24 21:39:59.135 [main] BasicTypeRegistry - Adding type registration yes_no -> org.hibernate.type.YesNoType@17ae7628
[DEBUG] 2021-10-24 21:39:59.137 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@5432050b
[DEBUG] 2021-10-24 21:39:59.137 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@5432050b
[DEBUG] 2021-10-24 21:39:59.137 [main] BasicTypeRegistry - Adding type registration java.lang.Byte -> org.hibernate.type.ByteType@5432050b
[DEBUG] 2021-10-24 21:39:59.138 [main] BasicTypeRegistry - Adding type registration character -> org.hibernate.type.CharacterType@2c779e5
[DEBUG] 2021-10-24 21:39:59.139 [main] BasicTypeRegistry - Adding type registration char -> org.hibernate.type.CharacterType@2c779e5
[DEBUG] 2021-10-24 21:39:59.139 [main] BasicTypeRegistry - Adding type registration java.lang.Character -> org.hibernate.type.CharacterType@2c779e5
[DEBUG] 2021-10-24 21:39:59.140 [main] BasicTypeRegistry - Adding type registration short -> org.hibernate.type.ShortType@5328a9c1
[DEBUG] 2021-10-24 21:39:59.140 [main] BasicTypeRegistry - Adding type registration short -> org.hibernate.type.ShortType@5328a9c1
